no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
406.0,PRL-DAS-002-O Lot7,HVDC-ADOPT-HE-0004,HVDC,ADOPT,HE,4,,DAS,EQ-001,207685,1,Outdoor covered,Top Part Installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,x3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-18,,,,2023-02-24,,,,,,,2025-04-21,,1.0,1.0,site,DAS,DAS,,,,2025-04-21,2025.0,4.0,site,1,1,2,0,2,12.069,3.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
407.0,PRL-DAS-002-O Lot7,HVDC-ADOPT-HE-0004,HVDC,ADOPT,HE,4,,DAS,EQ-001,207686,1,Outdoor covered,Top Part Installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,x3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-18,,,,2023-02-24,,,,,,,2025-05-13,,1.0,1.0,site,DAS,DAS,,,,2025-05-13,2025.0,5.0,site,1,1,2,0,2,12.069,3.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
408.0,PRL-DAS-002-O Lot7,HVDC-ADOPT-HE-0004,HVDC,ADOPT,HE,4,,DAS,EQ-001,207687,1,Outdoor covered,Top Part Installation - Positive,447.0,270.0,108.0,13.03452,600.0,1040.0,x3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-18,,,,2023-02-24,,,,,,,2025-05-13,,1.0,1.0,site,DAS,DAS,,,,2025-05-13,2025.0,5.0,site,1,1,2,0,2,12.069,3.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
409.0,PRL-DAS-003-O2 LOT1,HVDC-ADOPT-HE-0023,HVDC,ADOPT,HE,23,,DAS,EQ-003,208246,1,Outdoor Covered,Single-phase converter reactor,350.0,350.0,429.0,52.5525,6850.0,8900.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,2024-02-24,,,,2024-09-03,,1.0,1.0,site,DAS,DAS,,,,2024-09-03,2024.0,9.0,site,1,1,2,0,2,12.25,1.0,2024-09-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
410.0,PRL-DAS-003-O2 LOT1,HVDC-ADOPT-HE-0023,HVDC,ADOPT,HE,23,,DAS,EQ-003,208247,1,Outdoor Covered,Single-phase converter reactor,350.0,350.0,429.0,52.5525,6850.0,8900.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,2024-02-24,,,,2024-09-03,,1.0,1.0,site,DAS,DAS,,,,2024-09-03,2024.0,9.0,site,1,1,2,0,2,12.25,1.0,2024-09-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
411.0,PRL-DAS-003-O3 LOT1,HVDC-ADOPT-HE-0026,HVDC,ADOPT,HE,26,,DAS,EQ-003,208248,1,Outdoor Covered,Single-phase converter reactor,350.0,350.0,429.0,52.5525,6850.0,8900.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,2024-02-24,,,,2024-09-03,,1.0,1.0,site,DAS,DAS,,,,2024-09-03,2024.0,9.0,site,1,1,2,0,2,12.25,1.0,2024-09-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
412.0,PRL-DAS-003-O3 LOT1,HVDC-ADOPT-HE-0026,HVDC,ADOPT,HE,26,,DAS,EQ-003,208249,1,Outdoor Covered,Single-phase converter reactor,350.0,350.0,429.0,52.5525,6850.0,8900.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,2024-02-24,,,,2024-09-03,,1.0,1.0,site,DAS,DAS,,,,2024-09-03,2024.0,9.0,site,1,1,2,0,2,12.25,1.0,2024-09-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
413.0,PRL-DAS-003-O3 LOT1,HVDC-ADOPT-HE-0026,HVDC,ADOPT,HE,26,,DAS,EQ-003,208250,1,Outdoor Covered,Single-phase converter reactor,350.0,350.0,429.0,52.5525,6850.0,8900.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,2024-02-24,,,,2024-09-03,,1.0,1.0,site,DAS,DAS,,,,2024-09-03,2024.0,9.0,site,1,1,2,0,2,12.25,1.0,2024-09-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
414.0,PRL-MIR-003-O1 Lot 1,HVDC-ADOPT-HE-0025,HVDC,ADOPT,HE,25,,MIR,EQ-003,279330,1,Outdoor Covered,Single-phase converter reactor,325.0,325.0,429.0,45.31313,7000.0,8850.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,,,2024-02-25,,,,,1.0,site,MIR,MIR,,,,2024-02-25,2024.0,2.0,site,0,1,1,1,2,10.5625,1.0,2024-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
415.0,PRL-MIR-003-O1 Lot 1,HVDC-ADOPT-HE-0025,HVDC,ADOPT,HE,25,,MIR,EQ-003,279331,1,Outdoor Covered,Single-phase converter reactor,325.0,325.0,429.0,45.31313,7000.0,8850.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,,,2024-02-25,,,,,1.0,site,MIR,MIR,,,,2024-02-25,2024.0,2.0,site,0,1,1,1,2,10.5625,1.0,2024-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
416.0,PRL-SHU-003-O2 Lot 1,HVDC-ADOPT-HE-0024,HVDC,ADOPT,HE,24,,SHU,EQ-003,190492,1,Outdoor Covered,Single-phase converter reactor,285.0,285.0,429.0,34.84553,4800.0,6325.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,,,,2024-02-27,,,,1.0,site,SHU,SHU,,,,2024-02-27,2024.0,2.0,site,0,1,1,1,2,8.1225,1.0,2024-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-02-27
417.0,PRL-SHU-003-O2 Lot 1,HVDC-ADOPT-HE-0024,HVDC,ADOPT,HE,24,,SHU,EQ-003,190493,1,Outdoor Covered,Single-phase converter reactor,285.0,285.0,429.0,34.84553,4800.0,6325.0,Not stackable,1.0,85045000,EUR,164968.3,MSC Tessa,Belgium,Antwerp,Khalifa port,2024-01-16,2024-02-18,,,,,,,,,,2024-02-27,,,,1.0,site,SHU,SHU,,,,2024-02-27,2024.0,2.0,site,0,1,1,1,2,8.1225,1.0,2024-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,SHU,2024-02-27
418.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207639,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-07-08,,1.0,1.0,site,DAS,DAS,,,,2025-07-08,2025.0,7.0,site,1,1,2,0,2,3.5096,3.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
419.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207640,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-07-08,,1.0,1.0,site,DAS,DAS,,,,2025-07-08,2025.0,7.0,site,1,1,2,0,2,3.5096,3.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
420.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207641,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-07-08,,1.0,1.0,site,DAS,DAS,,,,2025-07-08,2025.0,7.0,site,1,1,2,0,2,3.5096,3.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
421.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207642,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,,,,,2025-07-21,,1.0,1.0,site,DAS,DAS,,,,2025-07-21,2025.0,7.0,site,1,1,2,0,2,3.5096,3.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
422.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207645,1,Indoor,Light Guides,120.0,80.0,75.0,0.72,21.0,41.0,X4,4.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,0.96,4.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
423.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207646,1,Indoor,Light Guides,120.0,80.0,75.0,0.72,21.0,41.0,X4,4.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,0.96,4.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
424.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207647,1,Indoor,Light Guides,120.0,80.0,75.0,0.72,21.0,41.0,X4,4.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,2024-03-08,,,,,2025-05-26,,,,2025-05-30,,1.0,1.0,site,DAS,DAS,,,,2025-05-30,2025.0,5.0,site,2,1,3,-1,2,0.96,4.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
425.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,208284,1,Outdoor Covered,Small Items Site Assembly,120.0,84.0,61.0,0.61488,41.0,61.0,X4,4.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,2024-08-07,2024-08-07,,,2024-08-26,,1.0,1.0,site,DAS,DAS,,,,2024-08-26,2024.0,8.0,site,3,1,4,-2,2,1.008,4.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
426.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207706,1,Outdoor Covered,PVDF pipe type 1,238.0,183.0,58.0,2.526132,260.0,400.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,2025-03-27,,,,2025-04-04,,1.0,1.0,site,DAS,DAS,,,,2025-04-04,2025.0,4.0,site,2,1,3,-1,2,4.3554,3.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
427.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207708,1,Outdoor Covered,PVDF pipe type 2 + quick connection - Sh,118.0,69.0,82.0,0.667644,64.0,116.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,2024-08-07,2024-08-07,,,2024-08-26,,1.0,1.0,site,DAS,DAS,,,,2024-08-26,2024.0,8.0,site,3,1,4,-2,2,0.8142,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
428.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207709,1,Outdoor Covered,PVDF pipe type 2 + quick connection - Sh,118.0,69.0,82.0,0.667644,64.0,116.0,X3,3.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,2024-08-07,2024-08-07,,,2024-08-26,,1.0,1.0,site,DAS,DAS,,,,2024-08-26,2024.0,8.0,site,3,1,4,-2,2,0.8142,3.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
429.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207753,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
430.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207754,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
431.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207755,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
432.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207756,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
433.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207757,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
434.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207758,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
435.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207759,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
436.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207760,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
437.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207761,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
438.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207762,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-06,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
439.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207763,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
440.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207764,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
441.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207765,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
442.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207766,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
443.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207767,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
444.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207768,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
445.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207769,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
446.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207770,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
447.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207771,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
448.0,PRL-DAS-002-O Lot8,HVDC-ADOPT-HE-0027,HVDC,ADOPT,HE,27,,DAS,EQ-001,207780,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,X2,2.0,85044083,SEK,433859,MSC Tessa,Sweden,Gothenburg,Khalifa port,2024-01-03,2024-02-29,,,,2024-03-07,,,,,,,2025-05-20,,1.0,1.0,site,DAS,DAS,,,,2025-05-20,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
